TestDay,TestMonth,TestYear,DailyAverageMeanThroughputMbps,DailyAverageMinRTTDay,DailyAverageLossRate,ServerSite
2,10,2021,41.401930084773205,19.370629629629629,0.047288945323508885,gig03
2,10,2021,45.870978654846937,59.02215625,0.043212274465242069,gig04
3,10,2021,40.620116903941152,13.645649999999998,0.069987780056158,gig01
3,10,2021,16.932583883581639,228.12591666666668,0.083846613722040747,gig02
3,10,2021,27.184393002901196,20.596454545454545,0.04579194420923921,gig03
3,10,2021,41.878192838962342,54.502031250000009,0.043973405541889631,gig04
4,10,2021,55.943873013266639,15.655927272727281,0.03885834564335839,gig01
4,10,2021,22.106529283214,312.97273437500007,0.092217556101552758,gig02
4,10,2021,53.98464175092569,39.997236363636375,0.044642170579874206,gig03
4,10,2021,42.113024686410689,90.301086956521729,0.081700036111949745,gig04
5,10,2021,42.825232286890746,75.785249999999976,0.0682735866363229,gig01
5,10,2021,20.551074372383511,234.06545945945945,0.097443353401212449,gig02
5,10,2021,41.640700711370762,15.941745762711866,0.040348490325349574,gig03
5,10,2021,42.3549380621706,80.002205128205119,0.069115073494631335,gig04
6,10,2021,42.493782129164813,91.545111111111112,0.13123074690394243,gig01
6,10,2021,19.224505966246625,228.26681818181819,0.081783427763635119,gig02
6,10,2021,37.665496059432762,21.67417948717949,0.056158850004426976,gig03
6,10,2021,52.709700051004148,70.463241379310332,0.066004402794062611,gig04
7,10,2021,44.424474003811767,66.609372549019625,0.053423566504728424,gig01
7,10,2021,19.64998128331094,227.12730434782611,0.089533384608272051,gig02
7,10,2021,46.481361308623306,19.941644067796602,0.043013751117543159,gig03
7,10,2021,33.582120693005436,98.263079365079378,0.052533323517380166,gig04
8,10,2021,50.269213643374904,58.276999999999987,0.04396216260658789,gig01
8,10,2021,20.449081158841029,257.37543902439023,0.057302191551670552,gig02
8,10,2021,59.38384010297942,18.69884444444445,0.0474658423655573,gig03
8,10,2021,50.03924921737277,99.237433333333328,0.043555898493998775,gig04
9,10,2021,41.361075980805552,61.916483870967745,0.071480283603459621,gig01
9,10,2021,21.403568666010074,236.11948717948712,0.088507119387231728,gig02
9,10,2021,56.001432412515221,18.8876,0.034384479071982936,gig03
9,10,2021,39.543475632981249,70.312976190476192,0.051499525319333453,gig04
10,10,2021,40.958201203139907,45.553142857142859,0.061060579079987812,gig01
10,10,2021,13.570191526159919,212.99395121951218,0.078066707300414775,gig02
10,10,2021,30.753276400981868,35.445,0.07638373056304823,gig03
10,10,2021,25.865380996392776,87.228916666666663,0.066557006388977588,gig04
11,10,2021,41.438342601086028,59.13174074074076,0.056693881215672787,gig01
11,10,2021,20.410313002379528,227.36903125000003,0.09159796892861137,gig02
11,10,2021,45.916258233313414,22.92402564102564,0.056638441361342537,gig03
11,10,2021,41.050226031928453,67.745279069767435,0.047283746516557632,gig04
12,10,2021,66.728904016327448,58.519735294117659,0.064948341246114621,gig01
12,10,2021,19.206178609969854,226.67003703703702,0.069043502108486435,gig02
12,10,2021,65.242106380654576,13.707758620689653,0.027579692542599465,gig03
12,10,2021,43.522623203804955,47.960697674418611,0.040039160159273487,gig04
13,10,2021,48.753551201525667,79.123484848484836,0.065852079720230813,gig01
13,10,2021,22.334919089870883,228.0439696969697,0.0810529025091423,gig02
13,10,2021,60.889602947592472,17.460333333333335,0.033425655344659883,gig03
13,10,2021,35.713310466529883,75.649243243243248,0.077415922791503791,gig04
14,10,2021,38.352281552870082,117.59118518518517,0.0968662974900977,gig01
14,10,2021,18.539558313657839,229.24524137931036,0.096103524522828179,gig02
14,10,2021,47.256898531174762,29.397086956521743,0.031298082262928129,gig03
14,10,2021,39.250973830395409,82.901400000000024,0.060910756512506339,gig04
15,10,2021,45.951520619934861,61.340138888888895,0.05595604611344128,gig01
15,10,2021,23.880771402746806,229.63930769230768,0.058500708035605878,gig02
15,10,2021,37.280073683487679,32.153421052631586,0.038495965319043847,gig03
15,10,2021,40.036829895185718,110.92330555555556,0.046300092627368818,gig04
16,10,2021,32.105046833274166,125.56621875,0.086945382278480518,gig01
16,10,2021,12.223311389099212,229.85680000000002,0.058297203706414724,gig02
16,10,2021,37.175432560194182,15.92723076923077,0.036485979125270067,gig03
16,10,2021,49.552155791558143,98.08,0.081685558636608008,gig04
17,10,2021,36.32527072671995,56.176173913043478,0.037538144209646407,gig01
17,10,2021,12.93453333598961,232.54569565217392,0.065082379578926042,gig02
17,10,2021,23.045250797155472,56.546500000000009,0.035844285141560038,gig03
17,10,2021,28.917749150203882,55.703307692307689,0.030933368960770015,gig04
18,10,2021,45.842678975222505,73.789306122448991,0.061602643574956671,gig01
18,10,2021,17.439351215503638,224.50627272727274,0.097109372614676018,gig02
18,10,2021,43.68299541345494,23.787379310344829,0.049819351600047,gig03
18,10,2021,31.699495708362576,86.400604166666653,0.069079016420155487,gig04
19,10,2021,46.105772182041342,96.340558139534863,0.034674402290435148,gig01
19,10,2021,22.938563038231919,260.88150980392157,0.067289509794011146,gig02
19,10,2021,62.879708565221641,15.871263157894736,0.045621188413700088,gig03
19,10,2021,52.885042744340019,96.48078571428573,0.049160941016301404,gig04
20,10,2021,41.808024327592562,122.7787142857143,0.040744667221728738,gig01
20,10,2021,18.271777914377513,229.08704166666666,0.093571048262358611,gig02
20,10,2021,48.316491172334487,18.854642857142856,0.04995870933608916,gig03
20,10,2021,30.328614900638865,90.65505882352943,0.068853355240801578,gig04
21,10,2021,66.41190342702923,55.531375000000004,0.04469362184641678,gig01
21,10,2021,20.325084715152837,231.08135,0.053961656891010214,gig02
21,10,2021,71.0164124823955,32.194241379310341,0.047954739281753506,gig03
21,10,2021,57.656902353512727,52.616909090909083,0.038197315868601492,gig04
22,10,2021,66.485689595480565,95.992055555555567,0.047263167184049659,gig01
22,10,2021,33.905333967230973,228.87066666666664,0.0996550815172215,gig02
22,10,2021,46.05608949534728,13.788399999999998,0.060530275475242826,gig03
22,10,2021,87.341732896693685,75.088285714285732,0.059836257487495395,gig04
23,10,2021,67.219719773884663,64.269666666666652,0.058112063210672846,gig01
23,10,2021,25.143132448964018,228.91226315789473,0.049382284690233716,gig02
23,10,2021,49.741688641655081,14.401133333333332,0.035893585228249772,gig03
23,10,2021,51.232723705783215,40.995357142857131,0.060218038056915682,gig04
24,10,2021,17.862665839473394,66.523310344827593,0.12720066066112865,gig01
24,10,2021,10.087304968017225,223.69444827586207,0.078161002161204862,gig02
24,10,2021,29.377273701012694,34.687903225806451,0.095119619552066256,gig03
24,10,2021,36.333311201314935,37.389875,0.12438884110858114,gig04
25,10,2021,41.727386282428647,80.973464285714286,0.066461756211311479,gig01
25,10,2021,20.325460905346983,228.10947826086959,0.06066631546606905,gig02
25,10,2021,51.384681880612995,14.105281250000003,0.044584875209746438,gig03
25,10,2021,58.347710361391478,67.356166666666667,0.057281713128172061,gig04
26,10,2021,47.394517878572138,73.969813953488369,0.046917786790756935,gig01
26,10,2021,27.23902824341808,228.7850357142857,0.067005642500106544,gig02
26,10,2021,34.086934451314512,14.984916666666667,0.033702878220872555,gig03
26,10,2021,45.372951910893008,91.657961538461535,0.0487574921242286,gig04
27,10,2021,98.939550794168213,64.811347826086958,0.048302028603130237,gig01
27,10,2021,16.368587859212109,229.69192592592591,0.047277920892907908,gig02
27,10,2021,45.06950260653727,31.76455555555556,0.051722028500338094,gig03
27,10,2021,41.732082277450125,115.73270588235296,0.054107586657991265,gig04
28,10,2021,67.164662499378863,59.083837209302331,0.061731712606912563,gig01
28,10,2021,20.928593353596703,229.06284210526314,0.092310454469634262,gig02
28,10,2021,51.194172002730227,27.623435897435897,0.057865488396021694,gig03
28,10,2021,49.272501746136179,88.213514285714311,0.042846051782104551,gig04
29,10,2021,61.05542526017571,38.93325,0.03311853837913286,gig01
29,10,2021,31.20788483184689,227.79454545454544,0.063103356067355537,gig02
29,10,2021,80.064209694558372,24.48345,0.027682497357801056,gig03
29,10,2021,73.5184536030198,55.313909090909092,0.046805007991439572,gig04
30,10,2021,40.471695285128185,70.36115,0.066196060591705408,gig01
30,10,2021,28.418637026775681,226.64623076923075,0.077018057019814026,gig02
30,10,2021,69.127131538805685,17.568481481481481,0.05295359263302344,gig03
30,10,2021,63.028626327223186,36.839478260869569,0.059333828182977229,gig04
31,10,2021,51.876423357629378,67.2682857142857,0.058358490906763073,gig01
31,10,2021,19.346414498087839,229.4001081081081,0.074994614630546116,gig02
31,10,2021,38.202067841969352,54.476645161290321,0.045627198237749807,gig03
31,10,2021,30.24283161534925,85.0046923076923,0.064395006744313268,gig04
1,11,2021,16.9015286817974,92.432034482758638,0.056082101159856068,gig01
1,11,2021,14.574253131505355,221.16635483870968,0.068975190402901371,gig02
1,11,2021,47.861077304613225,16.694268292682928,0.041770452169284059,gig03
1,11,2021,39.268593822049787,86.414633333333327,0.0637935382109254,gig04
2,11,2021,35.000877086973389,103.63242857142856,0.085968580865282043,gig01
2,11,2021,12.239923668315322,270.03426470588238,0.084226862142605538,gig02
2,11,2021,41.857719140407433,19.746851063829791,0.062286859458070477,gig03
2,11,2021,44.194956702384296,77.5714857142857,0.064827975931735171,gig04
3,11,2021,60.0096014805815,77.596444444444458,0.061235180311855431,gig01
3,11,2021,15.483757104461151,312.74013333333335,0.10149363093091929,gig02
3,11,2021,61.109760044595475,17.522871794871794,0.048401022571880989,gig03
3,11,2021,51.921755304634246,53.696875000000013,0.050445269916387828,gig04
4,11,2021,65.774555869010754,25.666866666666667,0.032571830771067553,gig01
4,11,2021,17.82733856287004,263.92736363636368,0.075362142754671818,gig02
4,11,2021,47.107387077785404,27.174285714285713,0.031860804924178296,gig03
4,11,2021,37.712516772682015,53.1551304347826,0.049042528907745964,gig04
5,11,2021,23.985347585965883,86.72719230769232,0.064785125587587436,gig01
5,11,2021,12.950896576591663,310.95211999999992,0.098502867007501035,gig02
5,11,2021,39.9969467838613,20.717315789473684,0.020605278633259137,gig03
5,11,2021,48.325725265999488,46.085000000000008,0.047717679695460757,gig04
6,11,2021,78.955561303918273,61.069812499999991,0.0414040484543967,gig01
6,11,2021,15.767839770588878,287.28086206896546,0.06248006255984364,gig02
6,11,2021,88.01648506427739,28.919749999999997,0.039816101352274348,gig03
6,11,2021,69.597782615938229,64.192090909090936,0.028418020476091356,gig04
7,11,2021,64.665913907879883,44.342368421052633,0.050538131867145245,gig01
7,11,2021,25.434210373653769,270.32887500000004,0.065059282193477744,gig02
7,11,2021,61.424856683999138,23.148608695652175,0.043406840682844713,gig03
7,11,2021,36.465446039151196,81.809941176470588,0.039936828516043334,gig04
8,11,2021,54.666285864033831,74.171161290322587,0.077375600090826308,gig01
8,11,2021,20.362884211427986,260.26464516129033,0.061593021985462626,gig02
8,11,2021,49.141251690935952,39.473299999999995,0.034352485658038591,gig03
8,11,2021,71.4807144739977,54.138347826086957,0.047764313341237527,gig04
9,11,2021,54.630152999462709,59.288588235294114,0.063403448490460354,gig01
9,11,2021,28.37085408863372,250.28838095238092,0.079243623935497984,gig02
9,11,2021,61.97276487310323,21.833411764705883,0.05574907543899954,gig03
9,11,2021,78.985919079805385,78.995294117647049,0.057993842853843132,gig04
10,11,2021,64.702150384875424,110.16161764705885,0.072278344052004881,gig01
10,11,2021,17.288979873967559,277.88064285714285,0.084332043292750056,gig02
10,11,2021,55.3535889501713,17.449718750000002,0.068658326737384437,gig03
10,11,2021,38.434845655335863,109.20767741935484,0.061453127722072884,gig04
11,11,2021,45.167796721653517,134.95470833333331,0.040630347648296941,gig01
11,11,2021,18.700319271610926,318.27836842105262,0.04379517432385998,gig02
11,11,2021,67.56355994669839,22.061563636363633,0.042930589931254537,gig03
11,11,2021,35.175149088682687,163.42193023255814,0.036655419975554687,gig04
12,11,2021,43.797175024672754,118.16287499999999,0.056724906207422411,gig01
12,11,2021,17.30289142951138,291.14477419354836,0.073130464683840546,gig02
12,11,2021,34.478279110845314,23.315384615384616,0.045251020769613112,gig03
12,11,2021,39.79094777857388,128.83902564102564,0.035174116025487839,gig04
13,11,2021,39.152715795770376,80.81036842105263,0.040306223657172076,gig01
13,11,2021,14.953987978647175,282.44761290322583,0.077124791476599841,gig02
13,11,2021,44.778678164387351,29.148257142857148,0.0494011998250115,gig03
13,11,2021,30.803003875609338,91.18266,0.042893771840097975,gig04
14,11,2021,31.078217890714846,104.05760000000001,0.034647724516212786,gig01
14,11,2021,19.133211004794205,278.89181818181817,0.074640118426697308,gig02
14,11,2021,41.166099430298985,23.826785714285712,0.046064110019804531,gig03
14,11,2021,28.443768485598863,75.125571428571419,0.047253355388805957,gig04
15,11,2021,62.052848450642308,159182.29681481479,0.0724407529262659,gig01
15,11,2021,25.118070483100272,290.38178787878786,0.053344623236555956,gig02
15,11,2021,87.92242722558737,31.450457142857143,0.0615977295581677,gig03
15,11,2021,82.68445207722452,107.81534615384615,0.049712141947269417,gig04
16,11,2021,34.994106520355324,100.61311764705883,0.046405172525057575,gig01
16,11,2021,57.190613417460952,157.68842105263158,0.0420905902496685,gig02
16,11,2021,39.841218655930589,28.0489761904762,0.042002886485647421,gig03
16,11,2021,40.348968632454593,106.2259375,0.046098895030925569,gig04
17,11,2021,50.878748474982629,72.571757575757587,0.050641455326222259,gig01
17,11,2021,66.987880100630832,61.185083333333324,0.037072983329261622,gig02
17,11,2021,68.118549133440112,41.32465,0.052466802340958983,gig03
17,11,2021,61.186945184725829,70.46454285714286,0.043684702698534292,gig04
18,11,2021,60.36309225645018,73.964171428571461,0.059978939393212867,gig01
18,11,2021,59.592514573091627,96.263705882352923,0.04314441611354556,gig02
18,11,2021,65.803176325435544,27.55975,0.04386955109850086,gig03
18,11,2021,56.736160782867074,90.678307692307726,0.064783551883025745,gig04
19,11,2021,69.732411717371534,23.879111111111115,0.057052054648171473,gig01
19,11,2021,51.57788688473817,107.23935185185184,0.039004006550184947,gig02
19,11,2021,57.8635739435848,43.357689655172415,0.045577834080945588,gig03
19,11,2021,42.393753115584367,89.0083076923077,0.041757475809426965,gig04
20,11,2021,77.713078861162657,72.984263157894745,0.059462337395647338,gig01
20,11,2021,111.99833243169954,32.52859375,0.049836215633790773,gig02
20,11,2021,70.803274480301482,39.933538461538461,0.04689481858954761,gig03
20,11,2021,70.8998352890063,55.452363636363657,0.062178935190568912,gig04
21,11,2021,40.368169908784061,92.686277777777775,0.053491571442958484,gig01
21,11,2021,45.524811527531718,123.90735,0.046556054712193914,gig02
21,11,2021,64.391944079433415,16.519173913043478,0.054108277247262471,gig03
21,11,2021,44.065909939854237,106.0865,0.10273038112692603,gig04
22,11,2021,27.978688180625618,76.156,0.065021340485093115,gig01
22,11,2021,46.743268731704461,89.001478260869575,0.045347886149893296,gig02
22,11,2021,36.097423595637828,19.983823529411765,0.028221124416406319,gig03
22,11,2021,53.720965379310321,67.35312,0.055597569079056559,gig04
23,11,2021,53.199659815556132,70.005677419354853,0.057354434010259768,gig01
23,11,2021,49.7315555184752,100.36686956521739,0.054830930757673223,gig02
23,11,2021,48.469855176541856,22.57156756756757,0.058989878805385886,gig03
23,11,2021,68.770646498057943,76.806513513513508,0.071935424468492257,gig04
24,11,2021,54.957108540700979,90.143731707317073,0.06434738388777303,gig01
24,11,2021,73.3658938612708,60.82653846153849,0.067094698297658573,gig02
24,11,2021,61.464653122348182,17.129974999999998,0.074773838976062434,gig03
24,11,2021,39.306682774566326,94.19959999999999,0.092848101331326552,gig04
25,11,2021,44.248220310030547,41.202071428571415,0.045527381580951792,gig01
25,11,2021,52.740201856557725,98.378551020408153,0.0506168031798344,gig02
25,11,2021,39.177100719735847,36.001448275862082,0.04639169067834803,gig03
25,11,2021,46.858637226836549,48.251515151515143,0.034007963525517229,gig04
26,11,2021,64.3437094812693,87.9561785714286,0.070633388861718313,gig01
26,11,2021,27.36168865351738,105.08999999999999,0.053140535138466727,gig02
26,11,2021,59.9561468375377,24.269583333333333,0.048475591308951647,gig03
26,11,2021,46.597483846995814,102.62681818181821,0.0853746703954789,gig04
27,11,2021,24.559411815326527,89.009266666666647,0.075401679436453845,gig01
27,11,2021,30.615834572255448,72.616390243902416,0.056529988008076834,gig02
27,11,2021,30.782021334993679,28.750333333333334,0.042628228860845246,gig03
27,11,2021,33.014359962549143,100.72691304347825,0.077045290097029012,gig04
28,11,2021,60.460227873956526,76.623238095238108,0.10274900639316126,gig01
28,11,2021,35.848668199152861,78.650619047619045,0.033454518045892272,gig02
28,11,2021,58.754251899623313,55.30892307692308,0.021081157815608518,gig03
28,11,2021,67.627673075336673,29.267409090909084,0.067918477817458439,gig04
29,11,2021,46.091582022205813,90.509666666666661,0.065304589562949669,gig01
29,11,2021,38.091498156063906,113.90838888888891,0.05578121374821865,gig02
29,11,2021,66.099009393859689,13.749111111111112,0.044104376893966381,gig03
29,11,2021,41.819735910701255,99.2362972972973,0.076689652359400062,gig04
30,11,2021,30.599572052752869,86.9641935483871,0.061113595942727555,gig01
30,11,2021,53.591105321588607,49.417657894736848,0.0392321430930317,gig02
30,11,2021,43.78594237948495,21.323613636363639,0.054529693652538992,gig03
30,11,2021,39.470095930340854,73.706027027027019,0.030449713733886444,gig04
1,12,2021,63.418600545672852,49.500781249999982,0.049208806445298743,gig01
1,12,2021,52.402889074135921,51.552804347826083,0.030498184816609136,gig02
1,12,2021,74.903802207477568,14.504000000000003,0.039818486508348579,gig03
1,12,2021,65.041513900649335,78.408295454545438,0.056985593492430632,gig04
2,12,2021,37.726778255521822,103.53814285714286,0.023883442769567685,gig01
2,12,2021,41.095354641097771,50.450657142857153,0.030340813141106326,gig02
2,12,2021,59.79158859465457,30.69105405405405,0.042684483901733121,gig03
2,12,2021,47.683457639227186,113.51730769230768,0.058762305891874596,gig04
3,12,2021,29.906986504984083,84.175275000000028,0.082187198522818666,gig01
3,12,2021,31.928542860374769,102.5437142857143,0.077762187187623566,gig02
3,12,2021,52.022182101307862,18.138769230769231,0.062064739664368943,gig03
3,12,2021,32.285125478455605,83.301857142857131,0.068125263077179,gig04
4,12,2021,33.258615013914508,80.63425,0.041788911025403594,gig01
4,12,2021,71.723895445056627,58.329027777777796,0.0613983586303925,gig02
4,12,2021,40.326697840477493,18.000972972972971,0.042145718823506116,gig03
4,12,2021,39.371934593496114,85.703363636363648,0.071606554915308346,gig04
5,12,2021,36.485450363638037,27.06642307692308,0.0465103835762708,gig01
5,12,2021,35.014973940640452,64.030875000000009,0.031034018296148998,gig02
5,12,2021,33.173254964819222,16.596333333333334,0.020936724963067421,gig03
5,12,2021,38.821070254361459,57.427523809523812,0.035294708928401745,gig04
6,12,2021,38.133682274491143,76.929583333333326,0.055817416897769964,gig01
6,12,2021,54.947092710818417,83.502162162162165,0.046017441731297667,gig02
6,12,2021,60.119892456527623,31.151205882352933,0.046274970231719566,gig03
6,12,2021,40.94329154750865,94.9786551724138,0.052779504400233469,gig04
7,12,2021,27.707019800331651,84.2414857142857,0.069956825494222649,gig01
7,12,2021,58.055793772003796,34.620790697674416,0.037812931629903984,gig02
7,12,2021,62.839858388330427,12.535807692307692,0.035887097876792319,gig03
7,12,2021,49.393510719346942,76.44975,0.078148303379489137,gig04
8,12,2021,62.91258991770227,64.530333333333331,0.047832368872036166,gig01
8,12,2021,60.426859873931313,39.099654545454541,0.021283366325111866,gig02
8,12,2021,68.673766076699025,19.451978723404252,0.033644893821763333,gig03
8,12,2021,73.784879723419635,53.158341463414644,0.0416904873243009,gig04
9,12,2021,16.992689486720494,232.6245,0.14042556591970085,dub01
9,12,2021,62.088650658345877,69.707125,0.055840878444185151,gig01
9,12,2021,72.9191648149169,17.037967741935489,0.041344561008055371,gig02
9,12,2021,50.305295985657928,14.177478260869563,0.020781020555545468,gig03
9,12,2021,59.887003336340378,106.11270270270271,0.056249173648767574,gig04
10,12,2021,34.126005514453034,134.8631224489796,0.068357896710784918,gig01
10,12,2021,76.454146557609121,29.506568627450985,0.0603734925394656,gig02
10,12,2021,55.718327840293554,13.277153846153848,0.055643907149825617,gig03
10,12,2021,35.6416256943728,132.4887317073171,0.062727091654685235,gig04
11,12,2021,28.620957649445671,125.82617021276587,0.050682659990785452,gig01
11,12,2021,50.518017431913059,15.109863636363636,0.027081009954879245,gig02
11,12,2021,39.643273768554337,16.046062499999998,0.041216155591855229,gig03
11,12,2021,35.582296832656795,129.48189361702129,0.059995020388966883,gig04
12,12,2021,20.191548612377758,121.72726829268292,0.073652169865945541,gig01
12,12,2021,59.967104405253025,35.703228571428568,0.03235558338429783,gig02
12,12,2021,37.172389272295405,62.701806451612917,0.06223759501239081,gig03
12,12,2021,28.628086218119954,160.20264705882354,0.037774805292743192,gig04
13,12,2021,26.875718411086691,103.65855555555555,0.039008211020340938,gig01
13,12,2021,52.620567378499729,14.361325581395343,0.025187330406911054,gig02
13,12,2021,56.877740647582669,13.586371428571431,0.024036814893026903,gig03
13,12,2021,26.918262916187846,88.076813953488369,0.034045184395636759,gig04
14,12,2021,25.689665456383228,106.02008823529411,0.045814186498116978,gig01
14,12,2021,37.264951933406088,38.229057692307677,0.030129082507242038,gig02
14,12,2021,67.675222348641469,20.217358974358973,0.038500901582265962,gig03
14,12,2021,33.505877659097713,108.42026315789474,0.036471723997280887,gig04
15,12,2021,28.441947254258338,144.3031,0.057627891322500166,gig01
15,12,2021,57.756281996990381,61.832366666666665,0.051677186183735437,gig02
15,12,2021,52.03038711479266,12.805052631578944,0.054003420120183554,gig03
15,12,2021,33.500688611029659,111.51089130434782,0.077147647591988,gig04
16,12,2021,63.4774716780089,114.26052,0.059688908842547038,gig01
16,12,2021,67.150013334332911,37.40008695652174,0.052792873104763306,gig02
16,12,2021,56.103574119878566,14.864235294117648,0.058245062285919795,gig03
16,12,2021,48.286778796548994,109.76049019607845,0.062244841720481149,gig04
17,12,2021,45.621334285751828,72.34393939393938,0.037286088531195263,gig01
17,12,2021,71.3571043262178,10.237599999999999,0.032858044870973144,gig02
17,12,2021,51.9326023016886,14.087,0.029722086848414372,gig03
17,12,2021,38.723941067732355,96.811119999999988,0.021167357989084409,gig04
18,12,2021,21.020440006694443,87.502235294117668,0.050455449982503849,gig01
18,12,2021,41.892522190136013,54.074275862068987,0.034123620666300036,gig02
18,12,2021,29.00092129114315,23.301000000000002,0.025469863205706263,gig03
18,12,2021,17.286800919731256,72.710000000000008,0.042219223576839014,gig04
19,12,2021,38.330710553414626,105.58688461538463,0.032713134534433939,gig01
19,12,2021,46.384848663110894,29.554806451612905,0.026751543358981583,gig02
19,12,2021,53.051414732083543,14.708709677419352,0.017123489031772219,gig03
19,12,2021,39.7320963820611,106.43871428571428,0.059712664248235868,gig04
20,12,2021,53.132087817003217,81.4167,0.055226538138070852,gig01
20,12,2021,36.653468483574805,36.269625000000012,0.032081306879022976,gig02
20,12,2021,66.228173056318823,13.920903225806454,0.056960863463036415,gig03
20,12,2021,39.332265374145734,35.214153846153856,0.042460878784595389,gig04
21,12,2021,40.8354867384004,88.281478260869548,0.044268126304759528,gig01
21,12,2021,38.601885879310281,57.2987755102041,0.026856575472150715,gig02
21,12,2021,38.449539680530037,15.601933333333331,0.045595655003986012,gig03
21,12,2021,30.2913252066603,118.62102500000003,0.052599876473066409,gig04
22,12,2021,36.359557622016965,68.237703703703716,0.045674617930455387,gig01
22,12,2021,40.239996062189448,49.66288,0.050132853148885485,gig02
22,12,2021,75.617690504544811,18.898181818181818,0.029883839421115822,gig03
22,12,2021,59.221654333410193,79.966538461538462,0.045481754158177,gig04
23,12,2021,47.322527299687025,90.343093023255818,0.065054801506920432,gig01
23,12,2021,49.851694404047194,28.502482758620694,0.037783666821442873,gig02
23,12,2021,45.2936887840745,16.168472222222224,0.032672505189401922,gig03
23,12,2021,54.426707864688694,102.73153571428571,0.047050100934746555,gig04
24,12,2021,42.819434882325695,61.602382352941184,0.0464505871038313,gig01
24,12,2021,41.572174573692138,57.891250000000007,0.030156529662567252,gig02
24,12,2021,60.868126756437313,16.383764705882353,0.043364150110728028,gig03
24,12,2021,44.957165516583075,101.98967999999999,0.087160911057005491,gig04
25,12,2021,43.967790950070565,100.03191666666666,0.0361297690062346,gig01
25,12,2021,40.658544817922667,56.538315789473685,0.081981013099782618,gig02
25,12,2021,51.281434702956879,16.764833333333328,0.05239215828790994,gig03
25,12,2021,35.034527274332085,43.561769230769229,0.035395112987632781,gig04
26,12,2021,68.474597117121618,48.647954545454546,0.073211190103418936,gig01
26,12,2021,38.8381738198229,32.795760000000016,0.028233428977244453,gig02
26,12,2021,41.988666428527694,16.113039999999998,0.042571424742083877,gig03
26,12,2021,20.078826393813809,69.953352941176476,0.061136092568133418,gig04
27,12,2021,49.38359051199027,73.827878787878788,0.066295050689343021,gig01
27,12,2021,45.743247369440525,97.37425,0.066911934346297372,gig02
27,12,2021,53.927458644954108,23.000681818181814,0.044445153414020069,gig03
27,12,2021,47.403221822791728,60.330729729729732,0.045366125371973473,gig04
28,12,2021,25.655706317792998,44.671186915887859,0.1973780802948048,gig01
28,12,2021,31.059757627248587,21.904106796116512,0.1895218727146698,gig02
28,12,2021,31.715568786287733,18.146168421052629,0.19043011051484798,gig03
28,12,2021,30.8706604655542,40.9355319148936,0.20131155502533774,gig04
29,12,2021,36.72866781288441,104841.83521951213,0.06312384987756138,gig01
29,12,2021,54.436060261607985,73.134147058823515,0.036233009824028682,gig02
29,12,2021,72.211224495775255,13.620212121212123,0.044841144772146305,gig03
29,12,2021,40.420662983662226,83.257581395348822,0.052451956492522725,gig04
30,12,2021,40.346665137985489,52.153287878787886,0.12096870188600349,gig01
30,12,2021,34.48998564739928,48.067791044776129,0.13892352067829453,gig02
30,12,2021,34.642615685583813,14.154694444444443,0.13502841285875597,gig03
30,12,2021,30.67685553446778,56.483263888888892,0.13063011967989654,gig04
30,12,2021,29.187788695404333,14.223,0.0021776957599907542,gru02
30,12,2021,89.200865739914832,12.916,0.0,gru04
31,12,2021,44.100348154693769,52.857322580645153,0.06695265101766841,gig01
31,12,2021,40.344057107881753,95.452852941176445,0.057009176785504177,gig02
31,12,2021,47.470902925440946,15.703322580645166,0.038316641055297619,gig03
31,12,2021,55.166265730000575,59.40978787878786,0.0486254849965748,gig04
1,1,2022,33.748584744294426,47.972913043478272,0.045262009996581185,gig01
1,1,2022,51.009517489119688,7.631947368421053,0.0400020725679357,gig02
1,1,2022,36.890194210297622,16.15665,0.038443836694187786,gig03
1,1,2022,54.241241735063468,33.834157894736848,0.064080743211551466,gig04
2,1,2022,38.345159886622362,105.10404761904762,0.03479271978326353,gig01
2,1,2022,39.143032546006346,64.69475,0.0439709775869789,gig02
2,1,2022,53.80459608166349,14.502322580645162,0.058788595079399465,gig03
2,1,2022,39.703496088160257,87.403269230769226,0.072307571307049942,gig04
3,1,2022,63.451319746450054,74.431936170212765,0.05669476434888928,gig01
3,1,2022,64.8437930964563,46.285533333333333,0.033029492256855732,gig02
3,1,2022,74.312205939353674,14.486615384615382,0.045601385384246726,gig03
3,1,2022,40.331181674891511,86.330368421052611,0.081072497858666437,gig04
4,1,2022,46.216535052064906,75.070277777777775,0.047009279176966262,gig01
4,1,2022,42.149763131194327,41.328042553191494,0.02762284847614993,gig02
4,1,2022,51.992299105689227,16.65875,0.0403455960445288,gig03
4,1,2022,36.578164078905552,85.694842105263191,0.0553866572247961,gig04
5,1,2022,55.279916720955605,100.74011627906975,0.059187728902016207,gig01
5,1,2022,62.769815032889007,56.291260869565214,0.042577684059960305,gig02
5,1,2022,50.450822446239343,14.395125,0.046597243475788204,gig03
5,1,2022,54.240495869719531,90.1830487804878,0.064302856457529936,gig04
6,1,2022,55.147043912069236,69.171414634146331,0.033172086710939859,gig01
6,1,2022,56.309866280258824,78.3981388888889,0.04864190321003805,gig02
6,1,2022,51.790460254686529,15.570588235294121,0.052078304810462273,gig03
6,1,2022,29.475194311855418,76.3543947368421,0.040755199122862171,gig04
7,1,2022,49.80365525877454,107.15155555555556,0.074931724603732569,gig01
